84625;0.137972;0.902145
84625;0.342753;0.641661
84625;0.396807;-0.860998
84625;-0.799678;-0.181769
84625;0.196121;0.209190
84625;-0.233734;-0.373476
84625;0.343698;0.531554
84625;-0.168850;0.135865
84625;-0.519533;0.205884
84625;0.289726;-0.581270
84625;0.707922;0.039142
84625;-0.134692;0.230667
84625;0.816595;0.516910
84625;-0.294373;0.468345
84625;-0.525989;-0.301576
84625;0.301177;-0.125325
84625;-0.335373;-0.609314
84625;-0.741088;0.540777
84625;-0.517123;0.719695
84625;-0.090004;-0.693713
84625;0.771120;0.220861
84625;0.014766;0.164457
84625;0.023625;-0.939400
84625;0.700781;0.022239
84625;-0.223600;-0.048875
84625;-0.279163;0.101373
84625;-0.227282;0.072704
84625;-0.068694;-0.533385
84625;-0.599503;0.149963
84625;0.424015;0.424976
84625;-0.381356;0.557493
84625;-0.218936;0.350543
84625;-0.427689;-0.173324
84625;0.826208;0.082583
84625;-0.028090;-0.116749
84625;-0.195894;-0.382111
84625;-0.136581;0.487132
84625;-0.769055;0.487036
84625;-0.387251;-0.529116
84625;-0.854879;0.052307
84625;-0.874421;-0.386976
84625;0.086642;0.186434
84625;-0.596822;-0.786116
84625;-0.253368;-0.354038
84625;-0.310261;-0.552754
84625;-0.144846;-0.424129
84625;-0.333796;-0.116506
84625;-0.120578;-0.551220
84625;-0.344259;0.038704
84625;0.497126;-0.809207
84625;-0.347617;-0.401690
84625;0.793362;0.028621
84625;-0.268068;0.579757
84625;-0.030689;0.214694
84625;0.353738;-0.730203
84625;0.517980;-0.305871
84625;-0.881305;-0.094774
84625;0.407975;0.841915
84625;0.062324;-0.519857
84625;0.755178;0.271022
84625;-0.930334;-0.130470
84625;-0.813012;-0.293233
84625;-0.371999;-0.182214
84625;-0.468364;0.210446
84625;0.961034;0.095635
84625;-0.670816;-0.410655
84625;0.128851;-0.409464
84625;0.141659;0.868597
84625;-0.386169;-0.343702
84625;-0.598047;0.623802
84625;0.241318;-0.171988
84625;-0.596333;-0.566973
84625;0.890211;-0.223143
84625;-0.362817;0.141234
84625;-0.272793;-0.826805
84625;-0.112247;-0.541246
84625;-0.726961;-0.038469
84625;0.224364;0.877859
84625;0.179767;-0.653086
84625;-0.424588;-0.045807
84625;0.125511;-0.537805
84625;-0.805471;0.455459
84625;0.893079;-0.029629
84625;0.027447;-0.692751
84625;0.223430;-0.817345
84625;0.675950;0.684339
84625;0.158894;0.527861
84625;-0.241006;-0.581794
84625;-0.204292;0.460178
84625;0.218121;-0.045672
84625;-0.937588;-0.045158
84625;-0.861926;-0.398226
84625;0.070007;0.601649
84625;-0.090060;0.356401
84625;0.029773;0.402906
84625;-0.351746;0.204852
84625;-0.312207;0.729422
84625;-0.606667;-0.249352
84625;-0.864297;-0.241818
84625;-0.240655;-0.687520
84625;0.850092;-0.503517
84625;-0.869650;-0.200016
84625;0.327207;-0.628528
84625;0.323132;0.874462
84625;0.431675;-0.837025
84625;0.116197;0.918296
84625;-0.195012;0.430702
84625;0.804282;-0.431656
84625;-0.837366;0.381941
84625;-0.714472;-0.124899
84625;-0.324131;0.325047
84625;0.708554;0.662218
84625;-0.107183;0.581116
84625;0.643434;0.195896
84625;0.424264;0.599108
84625;-0.088581;-0.779756
84625;-0.070834;-0.510062
84625;-0.835380;-0.227308
84625;-0.370551;0.157137
84625;0.344705;-0.548462
84625;0.006092;0.394025
84625;0.373675;0.351790
84625;0.533832;0.115416
84625;-0.202800;-0.453741
84625;-0.026486;0.850509
84625;0.508409;0.831734
84625;-0.852398;-0.255231
84625;0.336744;-0.337896
84625;0.979121;0.092697
84625;-0.036517;0.258400
84625;-0.674726;-0.113557
84625;-0.547181;-0.470453
84625;-0.904047;-0.317650
84625;-0.747405;0.368784
84625;0.152921;0.137144
84625;0.477494;-0.758244
84625;0.184886;-0.628563
84625;-0.252451;-0.940629
84625;0.840464;-0.319117
84625;0.597967;0.028575
84625;0.266942;0.491559
84625;-0.369883;-0.623637
84625;0.527495;-0.389323
84625;0.647219;-0.189355
84625;-0.496959;-0.395918
84625;-0.192859;0.618299
84625;-0.244750;0.479531
84625;-0.522778;-0.334643
84625;0.210758;0.212199
84625;0.426891;0.764953
84625;0.564561;0.568930
84625;0.008277;-0.896735
84625;0.581298;-0.131088
84625;0.226468;0.248650
84625;0.410332;0.452109
84625;0.592651;0.688410
84625;0.110858;-0.808366
84625;-0.213226;0.317545
84625;0.537505;-0.147788
84625;0.120637;-0.457038
84625;0.561067;-0.154009
84625;-0.428324;-0.839914
84625;-0.426953;0.208885
84625;0.726809;-0.516355
84625;-0.378974;0.587634
84625;0.366028;-0.170811
84625;-0.823230;-0.028287
84625;0.579788;0.492958
84625;-0.854977;0.394635
84625;0.632824;-0.127849
84625;0.126411;0.591428
84625;0.126222;-0.593779
84625;0.351052;0.129772
84625;0.200273;-0.017664
84625;0.068781;0.004398
84625;-0.083989;0.403976
84625;-0.379819;0.373899
84625;0.116696;-0.687031
84625;-0.148682;-0.904083
84625;-0.496670;0.471051
84625;-0.404511;-0.624074
84625;-0.109142;-0.342963
84625;-0.187429;-0.117877
84625;0.847357;-0.477191
84625;-0.146210;0.648992
84625;-0.391895;-0.571557
84625;-0.163040;-0.207185
84625;-0.154426;0.568703
84625;0.199558;-0.024410
84625;-0.259959;0.864911
84625;0.555392;0.474794
84625;-0.130102;-0.623544
84625;0.103444;0.585849
84625;0.357318;-0.564191
84625;-0.354965;0.101678
84625;-0.403286;-0.020171
84625;0.153063;0.538196
84625;-0.540563;0.761930
84625;-0.248533;0.902521
84625;0.673659;0.189246
84625;0.654037;0.403717
84625;-0.725990;0.283236
84625;0.346754;-0.112891
84625;0.644731;-0.013426
84625;0.352430;-0.704096
84625;0.254043;-0.301828
84625;-0.822733;0.332748
84625;0.503466;-0.251656
84625;0.419359;0.158638
84625;0.234925;0.388366
84625;-0.724335;0.108045
84625;-0.090421;0.287318
84625;0.947353;0.166125
84625;0.065052;-0.673675
84625;-0.457205;-0.244828
84625;-0.818738;-0.537227
84625;-0.600679;0.385093
84625;0.263083;-0.367802
84625;0.359967;-0.031790
84625;-0.289692;-0.857188
84625;-0.752209;-0.378685
84625;-0.560956;0.010142
84625;0.456311;-0.779453
84625;0.509657;-0.194285
84625;0.650685;0.065160
84625;-0.312305;-0.906368
84625;0.680233;0.682256
84625;0.671630;0.077890
84625;-0.664381;-0.245301
84625;-0.085575;-0.267007
84625;0.410386;-0.644869
84625;-0.314277;-0.058304
84625;0.080380;0.941021
84625;-0.264389;0.419453
84625;-0.248414;0.910173
84625;-0.579521;-0.013473
84625;-0.439677;0.356366
84625;-0.560617;-0.281680
84625;-0.194831;-0.526500
84625;-0.882141;-0.149650
84625;0.830124;-0.109360
84625;-0.010338;0.257349
84625;-0.081809;-0.967301
84625;0.567039;0.223466
84625;-0.212680;-0.511046
84625;0.855238;-0.014858
84625;0.281101;0.467045
84625;-0.367273;-0.753081
84625;0.968176;0.132135
84625;0.788713;-0.095386
84625;0.089588;-0.295141
84625;-0.437479;-0.706318
84625;0.050495;0.661656
84625;0.455734;-0.473053
84625;-0.609874;-0.150966
84625;0.711959;-0.104734
84625;-0.256235;-0.549680
84625;-0.478803;0.756583
84625;-0.108745;0.323491
84625;0.911285;-0.038063
84625;0.277828;-0.540967
84625;-0.025051;0.970816
84625;0.500746;0.031156
84625;-0.362435;0.561409
84625;-0.405196;-0.135270
84625;0.515873;0.275551
84625;-0.813478;-0.116629
84625;-0.175782;-0.374386
84625;-0.313237;-0.575416
84625;0.580908;-0.683857
84625;0.416210;-0.756164
84625;-0.462081;-0.198685
84625;0.706569;-0.691013
84625;0.141053;0.670994
84625;-0.596151;0.498225
84625;-0.335063;0.601295
84625;-0.038649;0.429767
84625;-0.907467;0.197135
84625;-0.745886;-0.103900
84625;-0.254266;0.550180
84625;-0.694917;0.534133
84625;-0.825603;0.086532
84625;0.337736;0.336090
84625;0.658307;0.164370
84625;0.565744;0.464500
84625;0.254663;0.118482
84625;-0.676238;0.460511
84625;-0.199487;-0.772145
84625;-0.841906;0.077768
84625;-0.433661;-0.536116
84625;-0.028335;-0.222337
84625;-0.657386;-0.681338
84625;0.745144;-0.365916
84625;0.044115;-0.554876
84625;-0.392545;0.487899
84625;0.110613;-0.931924
84625;-0.598683;-0.069773
84625;-0.121387;-0.147345
84625;-0.431947;0.271403
84625;-0.526439;0.138527
84625;0.219453;0.342613
84625;0.288945;0.296162
84625;-0.399325;0.549564
